#,#,id,address,microdistrict_id,photo_url,marker,created_at,updated_at,is_deleted,category_id,district_id,sub_category_id,name_kz,name_ru,address_building_id,full_address
108,6499,651915,"ул.Едиля Ергожина, 6",,,POINT (76.911367 43.208456),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,166581,"ул.Едиля Ергожина, 6"
109,6508,651057,"ул.Едиля Ергожина, 6",,,POINT (76.911367 43.208456),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,166581,"ул.Едиля Ергожина, 6"
110,6534,650815,"пр.Н.Назарбаев, 174 А",,,POINT (76.949979 43.241645),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Спортивная площадка,Спортивная площадка,255746,"пр.Н.Назарбаев, 174 А"
111,6540,650955,"пр.Гагарина, 309",,,POINT (76.897915 43.202947),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,165429,"пр.Гагарина, 309"
112,6605,652087,"ул.Толстого, 6",,,POINT (76.951376 43.336326),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,8,32,Площадка для воркаута,Площадка для воркаута,255394,"ул.Толстого, 6"
113,6618,651814,"ул.Хаджи Мукана, 34",,,POINT (76.954932 43.224455),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Площадка для воркаута,Площадка для воркаута,166242,"ул.Хаджи Мукана, 34"
114,6691,651399,"ул.Санаторная, 14 Б",59,,POINT (76.917072 43.204076),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Теннисный корт,Теннисный корт,338965,"ул.Санаторная, 14 Б"
115,6699,652132,"ул.Халиуллина, 212/3",,,POINT (77.020138 43.294212),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Площадка для воркаута,Площадка для воркаута,213029,"ул.Халиуллина, 212/3"
116,6706,649714,"ул.Розыбакиева, 133",,,POINT (76.89147 43.223755),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,185492,"ул.Розыбакиева, 133"
117,6809,652110,"ул.Егизбаева, 7/1",,,POINT (76.885557 43.231098),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,165195,"ул.Егизбаева, 7/1"
118,6810,651037,"ул.Егизбаева, 7/1",,,POINT (76.885557 43.231098),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,165195,"ул.Егизбаева, 7/1"
119,6838,650080,"ул.Елебекова, 18",,,POINT (76.963603 43.226788),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Футбольное поле,Футбольное поле,174902,"ул.Елебекова, 18"
120,6881,651638,"ул.2-ая Вишневского, 44",156,,POINT (76.880765 43.214155),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Площадка для воркаута,Площадка для воркаута,276667,"ул.2-ая Вишневского, 44"
121,6984,651015,"бульв.Бухар Жирау, 75/2",,,POINT (76.902247 43.231739),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,165364,"бульв.Бухар Жирау, 75/2"
122,7021,650820,"ул.Жиренше, 11",74,,POINT (76.995277 43.285442),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Спортивная площадка,Спортивная площадка,265830,"ул.Жиренше, 11"
123,7041,649618,"ул.Сатпаева, 133/4",,,POINT (76.874764 43.234134),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,168217,"ул.Сатпаева, 133/4"
124,7115,650954,"ул.Санаторная, 36",59,,POINT (76.916564 43.199507),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,262678,"ул.Санаторная, 36"
125,7149,652089,"ул.Монтажная, 11",,,POINT (76.979918 43.331984),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,8,32,Площадка для воркаута,Площадка для воркаута,255282,"ул.Монтажная, 11"
126,7173,650885,"пр.Достык, 294/2",,,POINT (76.965078 43.216716),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Спортивная площадка,Спортивная площадка,164686,"пр.Достык, 294/2"
127,7277,650495,"ул.Желтоқсан, 77",,,POINT (76.9388 43.25865),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,168382,"ул.Желтоқсан, 77"
128,7281,651295,"мкр.Таугуль, 21",155,,POINT (76.876202 43.210279),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,SPAKids,SPAKids,338012,"мкр.Таугуль, 21"
129,7298,651374,"ул.Рыскулбекова, 28/6",,,POINT (76.871427 43.204288),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,НЕМО,НЕМО,165224,"ул.Рыскулбекова, 28/6"
130,7331,649574,"ул.Тулебаева, 194",,,POINT (76.950475 43.243357),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Баскетбольная площадка,Баскетбольная площадка,255368,"ул.Тулебаева, 194"
131,7332,652126,"ул.Бузурбаева, 16",,,POINT (76.965762 43.261343),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Площадка для воркаута,Площадка для воркаута,230611,"ул.Бузурбаева, 16"
132,7433,651946,"мкр.Орбита-1, 20",137,,POINT (76.882264 43.198954),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,256008,"мкр.Орбита-1, 20"
133,7443,651947,"мкр.Орбита-1, 20",137,,POINT (76.881446 43.198803),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,256008,"мкр.Орбита-1, 20"
134,7460,650907,"пр.Аль-Фараби, 21",,,POINT (76.942667 43.228907),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,165601,"пр.Аль-Фараби, 21"
135,7498,650539,"ул.Манаса, 22/2 корпус 7",,,POINT (76.909202 43.241466),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,165953,"ул.Манаса, 22/2 корпус 7"
136,7560,651765,"пр.Н.Назарбаев, 174 А",,,POINT (76.949979 43.241645),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Площадка для воркаута,Площадка для воркаута,255746,"пр.Н.Назарбаев, 174 А"
137,7694,650746,"мкр.Аксай-1 А, 29",31,,POINT (76.825212 43.239711),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Спортивная площадка,Спортивная площадка,258482,"мкр.Аксай-1 А, 29"
138,7698,650017,"мкр.Аксай-1 А, 10",31,,POINT (76.827223 43.24004),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,256319,"мкр.Аксай-1 А, 10"
139,7728,652040,"ул.Сарыарка, 1",91,,POINT (76.976837 43.295862),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,8,32,Площадка для воркаута,Площадка для воркаута,263209,"ул.Сарыарка, 1"
140,7838,650164,"ул.Шашкина, 18",,,POINT (76.932303 43.223804),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,204324,"ул.Шашкина, 18"
141,7865,650195,"ул.Шашкина, 13",,,POINT (76.932 43.222073),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,165091,"ул.Шашкина, 13"
142,7867,649667,"ул.Шашкина, 15",,,POINT (76.932911 43.222089),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,167897,"ул.Шашкина, 15"
143,7876,649706,"ул.Санаторная, 14 Б",59,,POINT (76.915228 43.202344),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,338924,"ул.Санаторная, 14 Б"
144,7879,651402,"ул.Санаторная, 14 Б",59,,POINT (76.917072 43.204076),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Теннисный корт,Теннисный корт,338965,"ул.Санаторная, 14 Б"
145,7882,651330,"ул.Санаторная, 14 Б",59,,POINT (76.916079 43.202823),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Olimpica,Olimpica,338989,"ул.Санаторная, 14 Б"
146,7937,651300,"мкр.Атамекен, 233 А",57,,POINT (76.852394 43.206808),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,SPAKids,SPAKids,260313,"мкр.Атамекен, 233 А"
147,8005,649709,"мкр.Орбита-3, 55 А",139,,POINT (76.875357 43.197731),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,338579,"мкр.Орбита-3, 55 А"
148,8088,651387,"ул.Хаджи Мукана, 59",,,POINT (76.952528 43.223305),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Temirlan,Temirlan,164648,"ул.Хаджи Мукана, 59"
149,8093,651268,"ул.Керей-Жанибек хандар, 103 Б",,,POINT (76.979802 43.1987),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Almaly Fitness,Almaly Fitness,338666,"ул.Керей-Жанибек хандар, 103 Б"
150,8135,651319,"ул.Жаксылыка Ушкемпирова, 1",77,,POINT (76.927692 43.205911),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Velvet Sport Villa,Velvet Sport Villa,338922,"ул.Жаксылыка Ушкемпирова, 1"
151,8155,651391,"ул.Станиславского, 16",,,POINT (76.96194 43.276005),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Royal Steam VIP,Royal Steam VIP,230363,"ул.Станиславского, 16"
152,8186,651131,"ул.Туркестан, 87",91,,POINT (76.991419 43.297637),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,8,32,Спортивная площадка,Спортивная площадка,338713,"ул.Туркестан, 87"
153,8189,651651,"ул.Жубанова, 1",,,POINT (76.858858 43.236729),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Площадка для воркаута,Площадка для воркаута,164863,"ул.Жубанова, 1"
154,8210,650334,"ул.Магнитная, 13 А",,,POINT (76.974085 43.335576),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,8,32,Футбольное поле,Футбольное поле,338936,"ул.Магнитная, 13 А"
155,8234,650075,"ул.Богенбай батыра, 81/36",,,POINT (76.958049 43.254599),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Футбольное поле,Футбольное поле,168648,"ул.Богенбай батыра, 81/36"
156,8245,651337,"ул.Нуртазина, 3/1",134,,POINT (76.899407 43.162574),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Tsunami,Tsunami,278158,"ул.Нуртазина, 3/1"
157,8250,651869,"ул.Байтурсынулы, 179 корпус 6",,,POINT (76.934914 43.230268),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,168501,"ул.Байтурсынулы, 179 корпус 6"
158,8257,651891,"пр.Сейфуллина, 574/1 корпус 1",,,POINT (76.938706 43.230234),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,165294,"пр.Сейфуллина, 574/1 корпус 1"
159,8360,650221,"ул.Наурызбай батыра, 127",,,POINT (76.939242 43.236902),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,164985,"ул.Наурызбай батыра, 127"
160,8371,649561,"ул.Есенберлина, 189",,,POINT (76.970569 43.263322),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Баскетбольная площадка,Баскетбольная площадка,233740,"ул.Есенберлина, 189"
161,8417,650811,"пр.Достык, 131",,,POINT (76.965249 43.2135),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Спортивная площадка,Спортивная площадка,220126,"пр.Достык, 131"
162,8536,650546,"ул.Байтурсынулы, 58",,,POINT (76.928913 43.247062),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,168124,"ул.Байтурсынулы, 58"
163,8602,651281,"пр.Сейфуллина, 404/67",,,POINT (76.932179 43.267741),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Continental,Continental,338753,"пр.Сейфуллина, 404/67"
164,8610,651890,"бульв.Бухар Жирау, 75/2",,,POINT (76.902407 43.231794),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,165364,"бульв.Бухар Жирау, 75/2"
165,8619,651809,"мкр.Самал-2, 12",144,,POINT (76.957787 43.230677),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Площадка для воркаута,Площадка для воркаута,256977,"мкр.Самал-2, 12"
166,8647,651004,"ул.Ауэзова, 141",,,POINT (76.903474 43.234815),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,338587,"ул.Ауэзова, 141"
167,8682,651835,"пер.Полевой, 23",,,POINT (76.981188 43.274518),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Площадка для воркаута,Площадка для воркаута,212679,"пер.Полевой, 23"
168,8763,650126,"ул.Жарокова, 165",,,POINT (76.899344 43.234115),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,168023,"ул.Жарокова, 165"
169,8891,651198,"ул.Бестогай, 34",165,,POINT (76.762451 43.242015),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Спортивная площадка,Спортивная площадка,272607,"ул.Бестогай, 34"
